date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:37:05	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:04%20GMT	https://maharshi98patel.wixsite.com/arish-technology/0efca64c.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/0efca64c.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:05	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:05%20GMT	https://maharshi98patel.wixsite.com/arish-technology/42ccdc69.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/42ccdc69.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:05	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:05%20GMT	https://maharshi98patel.wixsite.com/arish-technology/4ea3b970.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/4ea3b970.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:05	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:05%20GMT	https://maharshi98patel.wixsite.com/arish-technology/0ee85551.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/0ee85551.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:06	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:05%20GMT	https://maharshi98patel.wixsite.com/arish-technology/085f85ee.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/085f85ee.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:06	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:06%20GMT	https://maharshi98patel.wixsite.com/arish-technology/fc21aae5.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/fc21aae5.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:06	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:06%20GMT	https://maharshi98patel.wixsite.com/arish-technology/641eb53d.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/641eb53d.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:06	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:06%20GMT	https://maharshi98patel.wixsite.com/arish-technology/cabcae51.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/cabcae51.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:07	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:06%20GMT	https://maharshi98patel.wixsite.com/arish-technology/b66c178d.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/b66c178d.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:07	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:06%20GMT	https://maharshi98patel.wixsite.com/arish-technology/c7fdedca.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/c7fdedca.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:07	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:07%20GMT	https://maharshi98patel.wixsite.com/arish-technology/ce9dcea4.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/ce9dcea4.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:07	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:07%20GMT	https://maharshi98patel.wixsite.com/arish-technology/bc497b45.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/bc497b45.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:07	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:07%20GMT	https://maharshi98patel.wixsite.com/arish-technology/2acb415c.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/2acb415c.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:08	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:07%20GMT	https://maharshi98patel.wixsite.com/arish-technology/7d6cd51b.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/7d6cd51b.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:09	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:08%20GMT	https://maharshi98patel.wixsite.com/arish-technology/16e57088.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/16e57088.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:09	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:08%20GMT	https://maharshi98patel.wixsite.com/arish-technology/0a1c073a.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/0a1c073a.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:09	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:09%20GMT	https://maharshi98patel.wixsite.com/arish-technology/1ac8fc0f.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/1ac8fc0f.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:09	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:09%20GMT	https://maharshi98patel.wixsite.com/arish-technology/e5d84163.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/e5d84163.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:09	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:09%20GMT	https://maharshi98patel.wixsite.com/arish-technology/d5f023bb.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/d5f023bb.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:10	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:09%20GMT	https://maharshi98patel.wixsite.com/arish-technology/d820de38.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/d820de38.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:10	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:10%20GMT	https://maharshi98patel.wixsite.com/arish-technology/012dc85e.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/012dc85e.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:10	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:10%20GMT	https://maharshi98patel.wixsite.com/arish-technology/9d29a199.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/9d29a199.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:10	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:10%20GMT	https://maharshi98patel.wixsite.com/arish-technology/381ee71b.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/381ee71b.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:11	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:10%20GMT	https://maharshi98patel.wixsite.com/arish-technology/bf413556.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/bf413556.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:11	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:10%20GMT	https://maharshi98patel.wixsite.com/arish-technology/316080a6.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/316080a6.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:11	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:11%20GMT	https://maharshi98patel.wixsite.com/arish-technology/51a9742f.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/51a9742f.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:11	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:11%20GMT	https://maharshi98patel.wixsite.com/arish-technology/bf732f1f.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/bf732f1f.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:11	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:11%20GMT	https://maharshi98patel.wixsite.com/arish-technology/99f4b3eb.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/99f4b3eb.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:12	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:11%20GMT	https://maharshi98patel.wixsite.com/arish-technology/a545d558.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/a545d558.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:12	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:12%20GMT	https://maharshi98patel.wixsite.com/arish-technology/176e7b44.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/176e7b44.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:12	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:12%20GMT	https://maharshi98patel.wixsite.com/arish-technology/5346ce3f.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/5346ce3f.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:12	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:12%20GMT	https://maharshi98patel.wixsite.com/arish-technology/f658a9c4.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/f658a9c4.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:13	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:12%20GMT	https://maharshi98patel.wixsite.com/arish-technology/33aee7c8.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/33aee7c8.min.67.delayed	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:13	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:13%20GMT	https://maharshi98patel.wixsite.com/arish-technology/e3a3f4c5.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/e3a3f4c5.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:13	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:13%20GMT	https://maharshi98patel.wixsite.com/arish-technology/69bf75cd.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/69bf75cd.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:14	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:13%20GMT	https://maharshi98patel.wixsite.com/arish-technology/ffcbad4e.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/ffcbad4e.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:14	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:13%20GMT	https://maharshi98patel.wixsite.com/arish-technology/38076880.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/38076880.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:14	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:14%20GMT	https://maharshi98patel.wixsite.com/arish-technology/e7f37adf.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/e7f37adf.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:14	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:14%20GMT	https://maharshi98patel.wixsite.com/arish-technology/6cf72bb0.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/6cf72bb0.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:15	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:14%20GMT	https://maharshi98patel.wixsite.com/arish-technology/6b319425.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/6b319425.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:15	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:14%20GMT	https://maharshi98patel.wixsite.com/arish-technology/fd963395.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/fd963395.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:15	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:15%20GMT	https://maharshi98patel.wixsite.com/arish-technology/23fa9840.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/23fa9840.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:15	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:15%20GMT	https://maharshi98patel.wixsite.com/arish-technology/d11ebffe.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/d11ebffe.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:16	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:15%20GMT	https://maharshi98patel.wixsite.com/arish-technology/91ffcb26.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/91ffcb26.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:16	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:15%20GMT	https://maharshi98patel.wixsite.com/arish-technology/72671acb.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/72671acb.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:16	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:16%20GMT	https://maharshi98patel.wixsite.com/arish-technology/40e5d5cf.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/40e5d5cf.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:16	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:16%20GMT	https://maharshi98patel.wixsite.com/arish-technology/7c602eb2.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/7c602eb2.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:16	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:16%20GMT	https://maharshi98patel.wixsite.com/arish-technology/6b4c7217.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/6b4c7217.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:17	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:16%20GMT	https://maharshi98patel.wixsite.com/arish-technology/5b26625f.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/5b26625f.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:17	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:17%20GMT	https://maharshi98patel.wixsite.com/arish-technology/2e327647.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/2e327647.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:17	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:17%20GMT	https://maharshi98patel.wixsite.com/arish-technology/4a6a7fc9.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/4a6a7fc9.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:17	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:17%20GMT	https://maharshi98patel.wixsite.com/arish-technology/f52e40aa.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/f52e40aa.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:18	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:17%20GMT	https://maharshi98patel.wixsite.com/arish-technology/f7b42816.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/f7b42816.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:18	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:18%20GMT	https://maharshi98patel.wixsite.com/arish-technology/fbce49db.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/fbce49db.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:18	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:18%20GMT	https://maharshi98patel.wixsite.com/arish-technology/a3e88b58.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/a3e88b58.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:18	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:18%20GMT	https://maharshi98patel.wixsite.com/arish-technology/ea8a0593.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/ea8a0593.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:19	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:18%20GMT	https://maharshi98patel.wixsite.com/arish-technology/b8760986.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/b8760986.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:19	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:19%20GMT	https://maharshi98patel.wixsite.com/arish-technology/37bd0eeb.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/37bd0eeb.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:19	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:19%20GMT	https://maharshi98patel.wixsite.com/arish-technology/8d04f72e.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/8d04f72e.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:19	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:19%20GMT	https://maharshi98patel.wixsite.com/arish-technology/84c587cd.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/84c587cd.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:20	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:19%20GMT	https://maharshi98patel.wixsite.com/arish-technology/ba7d2620.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/ba7d2620.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:20	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:20%20GMT	https://maharshi98patel.wixsite.com/arish-technology/41f1fa78.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/41f1fa78.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:20	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:20%20GMT	https://maharshi98patel.wixsite.com/arish-technology/3e581339.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/3e581339.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:20	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:20%20GMT	https://maharshi98patel.wixsite.com/arish-technology/a2f0f523.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/a2f0f523.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:21	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:20%20GMT	https://maharshi98patel.wixsite.com/arish-technology/86aca973.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/86aca973.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:21	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:21%20GMT	https://maharshi98patel.wixsite.com/arish-technology/0ec05268.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/0ec05268.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:22	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:21%20GMT	https://maharshi98patel.wixsite.com/arish-technology/8005d5c1.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/8005d5c1.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:22	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:21%20GMT	https://maharshi98patel.wixsite.com/arish-technology/0e20a470.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/0e20a470.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:22	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:22%20GMT	https://maharshi98patel.wixsite.com/arish-technology/c9b5bd15.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/c9b5bd15.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:22	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:22%20GMT	https://maharshi98patel.wixsite.com/arish-technology/8c688a9d.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/8c688a9d.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:23	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:22%20GMT	https://maharshi98patel.wixsite.com/arish-technology/6b1e299b.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/6b1e299b.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:23	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:22%20GMT	https://maharshi98patel.wixsite.com/arish-technology/11d68990.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/11d68990.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:23	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:23%20GMT	https://maharshi98patel.wixsite.com/arish-technology/3f166307.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/3f166307.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:23	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:23%20GMT	https://maharshi98patel.wixsite.com/arish-technology/1355ec40.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/1355ec40.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:23	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:23%20GMT	https://maharshi98patel.wixsite.com/arish-technology/48220e7a.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/48220e7a.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:24	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:23%20GMT	https://maharshi98patel.wixsite.com/arish-technology/eca71e40.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/eca71e40.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:24	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:24%20GMT	https://maharshi98patel.wixsite.com/arish-technology/024f5250.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/024f5250.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
17:37:24	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2012:07:24%20GMT	https://maharshi98patel.wixsite.com/arish-technology/54e8ad37.min.css	C:/My%20Web%20Sites/ArishTech/maharshi98patel.wixsite.com/arish-technology/54e8ad37.min.css	(from https://maharshi98patel.wixsite.com/arish-technology/index)
